"","x"
"32790","monocyte"
"32791","monocyte"
"32792","monocyte"
"32793","monocyte"
"32794","monocyte"
"32795","monocyte"
"32796","monocyte"
"32797","monocyte"
"32798","monocyte"
"32799","monocyte"
"32800","monocyte"
"32801","monocyte"
"32802","monocyte"
"32803","monocyte"
"32804","monocyte"
"32805","monocyte"
"32806","monocyte"
"32807","monocyte"
"32808","monocyte"
"32809","monocyte"
"32810","monocyte"
"32811","monocyte"
"32812","monocyte"
"32813","monocyte"
"32814","monocyte"
"32815","monocyte"
"32816","monocyte"
"32817","monocyte"
"32818","monocyte"
"32819","monocyte"
"32820","monocyte"
"32821","monocyte"
"32822","monocyte"
"32823","monocyte"
"32824","monocyte"
"32825","monocyte"
"32826","monocyte"
"32827","monocyte"
"32828","monocyte"
"32829","monocyte"
"32830","monocyte"
"32831","monocyte"
"32832","monocyte"
"32833","monocyte"
"32834","monocyte"
"32835","monocyte"
"32836","monocyte"
"32837","monocyte"
"32838","monocyte"
"32839","monocyte"
"32840","monocyte"
"32841","monocyte"
"32842","monocyte"
"32843","monocyte"
"32844","monocyte"
"32845","monocyte"
"32846","monocyte"
"32847","monocyte"
"32848","monocyte"
"32849","monocyte"
"32850","monocyte"
"32851","monocyte"
"32852","monocyte"
"32853","monocyte"
"32854","monocyte"
"32855","monocyte"
"32856","monocyte"
"32857","monocyte"
"32858","monocyte"
"32859","monocyte"
"32860","monocyte"
"32861","monocyte"
"32862","monocyte"
"32863","monocyte"
"32864","monocyte"
"32865","monocyte"
"32866","monocyte"
"32867","monocyte"
"32868","monocyte"
"32869","monocyte"
"32870","monocyte"
"32871","monocyte"
"32872","monocyte"
"32873","monocyte"
"32874","monocyte"
"32875","monocyte"
"32876","monocyte"
"32877","monocyte"
"32878","monocyte"
"32879","monocyte"
"32880","monocyte"
"32881","monocyte"
"32882","monocyte"
"32883","monocyte"
"32884","monocyte"
"32885","monocyte"
"32886","monocyte"
"32887","monocyte"
"32888","monocyte"
"32889","monocyte"
"32890","monocyte"
"32891","monocyte"
"32892","monocyte"
"32893","monocyte"
"32894","monocyte"
"32895","monocyte"
"32896","monocyte"
"32897","monocyte"
"32898","monocyte"
"32899","monocyte"
"32900","monocyte"
"32901","monocyte"
"32902","monocyte"
"32903","monocyte"
"32904","monocyte"
"32905","monocyte"
"32906","monocyte"
"32907","monocyte"
"32908","monocyte"
"32909","monocyte"
"32910","monocyte"
"32911","monocyte"
"32912","monocyte"
"32913","monocyte"
"32914","monocyte"
"32915","monocyte"
"32916","monocyte"
"32917","monocyte"
"32918","monocyte"
"32919","monocyte"
"32920","monocyte"
"32921","monocyte"
"32922","monocyte"
"32923","monocyte"
"32924","monocyte"
"32925","monocyte"
"32926","monocyte"
"32927","monocyte"
"32928","monocyte"
"32929","monocyte"
"32930","monocyte"
"32931","monocyte"
"32932","monocyte"
"32933","monocyte"
"32934","monocyte"
"32935","monocyte"
"32936","monocyte"
"32937","monocyte"
"32938","monocyte"
"32939","monocyte"
"32940","monocyte"
"32941","monocyte"
"32942","monocyte"
"32943","monocyte"
"32944","monocyte"
"32945","monocyte"
"32946","monocyte"
"32947","monocyte"
"32948","monocyte"
"32949","monocyte"
"32950","monocyte"
"32951","monocyte"
"32952","monocyte"
"32953","monocyte"
"32954","monocyte"
"32955","monocyte"
"32956","monocyte"
"32957","monocyte"
"32958","monocyte"
"32959","monocyte"
"32960","monocyte"
"32961","monocyte"
"32962","monocyte"
"32963","monocyte"
"32964","monocyte"
"32965","monocyte"
"32966","monocyte"
"32967","monocyte"
"32968","monocyte"
"32969","monocyte"
"32970","monocyte"
"32971","monocyte"
"32972","monocyte"
"32973","monocyte"
"32974","monocyte"
"32975","monocyte"
"32976","monocyte"
"32977","monocyte"
"32978","monocyte"
"32979","monocyte"
"32980","monocyte"
"32981","monocyte"
"32982","monocyte"
"32983","monocyte"
"32984","monocyte"
"32985","monocyte"
"32986","monocyte"
"32987","monocyte"
"32988","monocyte"
"32989","monocyte"
"32990","monocyte"
"32991","monocyte"
"32992","monocyte"
"32993","monocyte"
"32994","monocyte"
"32995","monocyte"
"32996","monocyte"
"32997","monocyte"
"32998","monocyte"
"32999","monocyte"
"33000","monocyte"
"33001","monocyte"
"33002","monocyte"
"33003","monocyte"
"33004","monocyte"
"33005","monocyte"
"33006","monocyte"
"33007","monocyte"
"33008","monocyte"
"33009","monocyte"
"33010","monocyte"
"33011","monocyte"
"33012","monocyte"
"33013","monocyte"
"33014","monocyte"
"33015","monocyte"
"33016","monocyte"
"33017","monocyte"
"33018","monocyte"
"33019","monocyte"
"33020","monocyte"
"33021","monocyte"
"33022","monocyte"
"33023","monocyte"
"33024","monocyte"
"33025","monocyte"
"33026","monocyte"
"33027","monocyte"
"33028","monocyte"
"33029","monocyte"
"33030","monocyte"
"33031","monocyte"
"33032","monocyte"
"33033","monocyte"
"33034","monocyte"
"33035","monocyte"
"33036","monocyte"
"33037","monocyte"
"33038","monocyte"
"33039","monocyte"
"33040","monocyte"
"33041","monocyte"
"33042","monocyte"
"33043","monocyte"
"33044","monocyte"
"33045","monocyte"
"33046","monocyte"
"33047","monocyte"
"33048","monocyte"
"33049","monocyte"
"33050","monocyte"
"33051","monocyte"
"33052","monocyte"
"33053","monocyte"
"33054","monocyte"
"33055","monocyte"
"33056","monocyte"
"33057","monocyte"
"33058","monocyte"
"33059","monocyte"
"33060","monocyte"
"33061","monocyte"
"33062","monocyte"
"33063","monocyte"
"33064","monocyte"
"33065","monocyte"
"33066","monocyte"
"33067","monocyte"
"33068","monocyte"
"33069","monocyte"
"33070","monocyte"
"33071","monocyte"
"33072","monocyte"
"33073","monocyte"
"33074","monocyte"
"33075","monocyte"
"33076","monocyte"
"33077","monocyte"
"33078","monocyte"
"33079","monocyte"
"33080","monocyte"
"33081","monocyte"
"33082","monocyte"
"33083","monocyte"
"33084","monocyte"
"33085","monocyte"
"33086","monocyte"
"33087","monocyte"
"33088","monocyte"
"33089","monocyte"
"33090","monocyte"
"33091","monocyte"
"33092","monocyte"
"33093","monocyte"
"33094","monocyte"
"33095","monocyte"
"33096","monocyte"
"33097","monocyte"
"33098","monocyte"
"33099","monocyte"
"33100","monocyte"
"33101","monocyte"
"33102","monocyte"
"33103","monocyte"
"33104","monocyte"
"33105","monocyte"
"33106","monocyte"
"33107","monocyte"
"33108","monocyte"
"33109","monocyte"
"33110","monocyte"
"33111","monocyte"
"33112","monocyte"
"33113","monocyte"
"33114","monocyte"
"33115","monocyte"
"33116","monocyte"
"33117","monocyte"
"33118","monocyte"
"33119","monocyte"
"33120","monocyte"
"33121","monocyte"
"33122","monocyte"
"33123","monocyte"
"33124","monocyte"
"33125","monocyte"
"33126","monocyte"
"33127","monocyte"
"33128","monocyte"
"33129","monocyte"
"33130","monocyte"
"33131","monocyte"
"33132","monocyte"
"33133","monocyte"
"33134","monocyte"
"33135","monocyte"
"33136","monocyte"
"33137","monocyte"
"33138","monocyte"
"33139","monocyte"
"33140","monocyte"
"33141","monocyte"
"33142","monocyte"
"33143","monocyte"
"33144","monocyte"
"33145","monocyte"
"33146","monocyte"
"33147","monocyte"
"33148","monocyte"
"33149","monocyte"
"33150","monocyte"
"33151","monocyte"
"33152","monocyte"
"33153","monocyte"
"33154","monocyte"
"33155","monocyte"
"33156","monocyte"
"33157","monocyte"
"33158","monocyte"
"33159","monocyte"
"33160","monocyte"
"33161","monocyte"
"33162","monocyte"
"33163","monocyte"
"33164","monocyte"
"33165","monocyte"
"33166","monocyte"
"33167","monocyte"
"33168","monocyte"
"33169","monocyte"
"33170","monocyte"
"33171","monocyte"
"33172","monocyte"
"33173","monocyte"
"33174","monocyte"
"33175","monocyte"
"33176","monocyte"
"33177","monocyte"
"33178","monocyte"
"33179","monocyte"
"33180","monocyte"
"33181","monocyte"
"33182","monocyte"
"33183","monocyte"
"33184","monocyte"
"33185","monocyte"
"33186","monocyte"
"33187","monocyte"
"33188","monocyte"
"33189","monocyte"
"33190","monocyte"
"33191","monocyte"
"33192","monocyte"
"33193","monocyte"
"33194","monocyte"
"33195","monocyte"
"33196","monocyte"
"33197","monocyte"
"33198","monocyte"
"33199","monocyte"
"33200","monocyte"
"33201","monocyte"
"33202","monocyte"
"33203","monocyte"
"33204","monocyte"
"33205","monocyte"
"33206","monocyte"
"33207","monocyte"
"33208","monocyte"
"33209","monocyte"
"33210","monocyte"
"33211","monocyte"
"33212","monocyte"
"33213","monocyte"
"33214","monocyte"
"33215","monocyte"
"33216","monocyte"
"33217","monocyte"
"33218","monocyte"
"33219","monocyte"
"33220","monocyte"
"33221","monocyte"
"33222","monocyte"
"33223","monocyte"
"33224","monocyte"
"33225","monocyte"
"33226","monocyte"
"33227","monocyte"
"33228","monocyte"
"33229","monocyte"
"33230","monocyte"
"33231","monocyte"
"33232","monocyte"
"33233","monocyte"
"33234","monocyte"
"33235","monocyte"
"33236","monocyte"
"33237","monocyte"
"33238","monocyte"
"33239","monocyte"
"33240","monocyte"
"33241","monocyte"
"33242","monocyte"
"33243","monocyte"
"33244","monocyte"
"33245","monocyte"
"33246","monocyte"
"33247","monocyte"
"33248","monocyte"
"33249","monocyte"
"33250","monocyte"
"33251","monocyte"
"33252","monocyte"
"33253","monocyte"
"33254","monocyte"
"33255","monocyte"
"33256","monocyte"
"33257","monocyte"
"33258","monocyte"
"33259","monocyte"
"33260","monocyte"
"33261","monocyte"
"33262","monocyte"
"33263","monocyte"
"33264","monocyte"
"33265","monocyte"
"33266","monocyte"
"33267","monocyte"
"33268","monocyte"
"33269","monocyte"
"33270","monocyte"
"33271","monocyte"
"33272","monocyte"
"33273","monocyte"
"33274","monocyte"
"33275","monocyte"
"33276","monocyte"
"33277","monocyte"
"33278","monocyte"
"33279","monocyte"
"33280","monocyte"
"33281","monocyte"
"33282","monocyte"
"33283","monocyte"
"33284","monocyte"
"33285","monocyte"
"33286","monocyte"
"33287","monocyte"
"33288","monocyte"
"33289","monocyte"
"33290","monocyte"
"33291","monocyte"
"33292","monocyte"
"33293","monocyte"
"33294","monocyte"
"33295","monocyte"
"33296","monocyte"
"33297","monocyte"
"33298","monocyte"
"33299","monocyte"
"33300","monocyte"
"33301","monocyte"
"33302","monocyte"
"33303","monocyte"
"33304","monocyte"
"33305","monocyte"
"33306","monocyte"
"33307","monocyte"
"33308","monocyte"
"33309","monocyte"
"33310","monocyte"
"33311","monocyte"
"33312","monocyte"
"33313","monocyte"
"33314","monocyte"
"33315","monocyte"
"33316","monocyte"
"33317","monocyte"
"33318","monocyte"
"33319","monocyte"
"33320","monocyte"
"33321","monocyte"
"33322","monocyte"
"33323","monocyte"
"33324","monocyte"
"33325","monocyte"
"33326","monocyte"
"33327","monocyte"
"33328","monocyte"
"33329","monocyte"
"33330","monocyte"
"33331","monocyte"
"33332","monocyte"
"33333","monocyte"
"33334","monocyte"
"33335","monocyte"
"33336","monocyte"
"33337","monocyte"
"33338","monocyte"
"33339","monocyte"
"33340","monocyte"
"33341","monocyte"
"33342","monocyte"
"33343","monocyte"
"33344","monocyte"
"33345","monocyte"
"33346","monocyte"
"33347","monocyte"
"33348","monocyte"
"33349","monocyte"
"33350","monocyte"
"33351","monocyte"
"33352","monocyte"
"33353","monocyte"
"33354","monocyte"
"33355","monocyte"
"33356","monocyte"
"33357","monocyte"
"33358","monocyte"
"33359","monocyte"
"33360","monocyte"
"33361","monocyte"
"33362","monocyte"
"33363","monocyte"
"33364","monocyte"
"33365","monocyte"
"33366","monocyte"
"33367","monocyte"
"33368","monocyte"
"33369","monocyte"
"33370","monocyte"
"33371","monocyte"
"33372","monocyte"
"33373","monocyte"
"33374","monocyte"
"33375","monocyte"
"33376","monocyte"
"33377","monocyte"
"33378","monocyte"
"33379","monocyte"
"33380","monocyte"
"33381","monocyte"
"33382","monocyte"
"33383","monocyte"
"33384","monocyte"
"33385","monocyte"
"33386","monocyte"
"33387","monocyte"
"33388","monocyte"
"33389","monocyte"
"33390","monocyte"
"33391","monocyte"
"33392","monocyte"
"33393","monocyte"
"33394","monocyte"
"33395","monocyte"
"33396","monocyte"
"33397","monocyte"
"33398","monocyte"
"33399","monocyte"
"33400","monocyte"
"33401","monocyte"
"33402","monocyte"
"33403","monocyte"
"33404","monocyte"
"33405","monocyte"
"33406","monocyte"
"33407","monocyte"
"33408","monocyte"
"33409","monocyte"
"33410","monocyte"
"33411","monocyte"
"33412","monocyte"
"33413","monocyte"
"33414","monocyte"
"33415","monocyte"
"33416","monocyte"
"33417","monocyte"
"33418","monocyte"
"33419","monocyte"
"33420","monocyte"
"33421","monocyte"
"33422","monocyte"
"33423","monocyte"
"33424","monocyte"
"33425","monocyte"
"33426","monocyte"
"33427","monocyte"
"33428","monocyte"
"33429","monocyte"
"33430","monocyte"
"33431","monocyte"
"33432","monocyte"
"33433","monocyte"
"33434","monocyte"
"33435","monocyte"
"33436","monocyte"
"33437","monocyte"
"33438","monocyte"
"33439","monocyte"
"33440","monocyte"
"33441","monocyte"
"33442","monocyte"
"33443","monocyte"
"33444","monocyte"
"33445","monocyte"
"33446","monocyte"
"33447","monocyte"
"33448","monocyte"
"33449","monocyte"
"33450","monocyte"
"33451","monocyte"
"33452","monocyte"
"33453","monocyte"
"33454","monocyte"
"33455","monocyte"
"33456","monocyte"
"33457","monocyte"
"33458","monocyte"
"33459","monocyte"
"33460","monocyte"
"33461","monocyte"
"33462","monocyte"
"33463","monocyte"
"33464","monocyte"
"33465","monocyte"
"33466","monocyte"
"33467","monocyte"
"33468","monocyte"
"33469","monocyte"
"33470","monocyte"
"33471","monocyte"
"33472","monocyte"
"33473","monocyte"
"33474","monocyte"
"33475","monocyte"
"33476","monocyte"
"33477","monocyte"
"33478","monocyte"
"33479","monocyte"
"33480","monocyte"
"33481","monocyte"
"33482","monocyte"
"33483","monocyte"
"33484","monocyte"
"33485","monocyte"
"33486","monocyte"
"33487","monocyte"
"33488","monocyte"
"33489","monocyte"
"33490","monocyte"
"33491","monocyte"
"33492","monocyte"
"33493","monocyte"
"33494","monocyte"
"33495","monocyte"
"33496","monocyte"
"33497","monocyte"
"33498","monocyte"
"33499","monocyte"
"33500","monocyte"
"33501","monocyte"
"33502","monocyte"
"33503","monocyte"
"33504","monocyte"
"33505","monocyte"
"33506","monocyte"
"33507","monocyte"
"33508","monocyte"
"33509","monocyte"
"33510","monocyte"
"33511","monocyte"
"33512","monocyte"
"33513","monocyte"
"33514","monocyte"
"33515","monocyte"
"33516","monocyte"
"33517","monocyte"
"33518","monocyte"
"33519","monocyte"
"33520","monocyte"
"33521","monocyte"
"33522","monocyte"
"33523","monocyte"
"33524","monocyte"
"33525","monocyte"
"33526","monocyte"
"33527","monocyte"
"33528","monocyte"
"33529","monocyte"
"33530","monocyte"
"33531","monocyte"
"33532","monocyte"
"33533","monocyte"
"33534","monocyte"
"33535","monocyte"
"33536","monocyte"
"33537","monocyte"
"33538","monocyte"
"33539","monocyte"
"33540","monocyte"
"33541","monocyte"
"33542","monocyte"
"33543","monocyte"
"33544","monocyte"
"33545","monocyte"
"33546","monocyte"
"33547","monocyte"
"33548","monocyte"
"33549","monocyte"
"33550","monocyte"
"33551","monocyte"
"33552","monocyte"
"33553","monocyte"
"33554","monocyte"
"33555","monocyte"
"33556","monocyte"
"33557","monocyte"
"33558","monocyte"
"33559","monocyte"
"33560","monocyte"
"33561","monocyte"
"33562","monocyte"
"33563","monocyte"
"33564","monocyte"
"33565","monocyte"
"33566","monocyte"
"33567","monocyte"
"33568","monocyte"
"33569","monocyte"
"33570","monocyte"
"33571","monocyte"
"33572","monocyte"
"33573","monocyte"
"33574","monocyte"
"33575","monocyte"
"33576","monocyte"
"33577","monocyte"
"33578","monocyte"
"33579","monocyte"
"33580","monocyte"
"33581","monocyte"
"33582","monocyte"
"33583","monocyte"
"33584","monocyte"
"33585","monocyte"
"33586","monocyte"
"33587","monocyte"
"33588","monocyte"
"33589","monocyte"
"33590","monocyte"
"33591","monocyte"
"33592","monocyte"
"33593","monocyte"
"33594","monocyte"
"33595","monocyte"
"33596","monocyte"
"33597","monocyte"
"33598","monocyte"
"33599","monocyte"
"33600","monocyte"
"33601","monocyte"
"33602","monocyte"
"33603","monocyte"
"33604","monocyte"
"33605","monocyte"
"33606","monocyte"
"33607","monocyte"
"33608","monocyte"
"33609","monocyte"
"33610","monocyte"
"33611","monocyte"
"33612","monocyte"
"33613","monocyte"
"33614","monocyte"
"33615","monocyte"
"33616","monocyte"
"33617","monocyte"
"33618","monocyte"
"33619","monocyte"
"33620","monocyte"
"33621","monocyte"
"33622","monocyte"
"33623","monocyte"
"33624","monocyte"
"33625","monocyte"
"33626","monocyte"
"33627","monocyte"
"33628","monocyte"
"33629","monocyte"
"33630","monocyte"
"33631","monocyte"
"33632","monocyte"
"33633","monocyte"
"33634","monocyte"
"33635","monocyte"
"33636","monocyte"
"33637","monocyte"
"33638","monocyte"
"33639","monocyte"
"33640","monocyte"
"33641","monocyte"
"33642","monocyte"
"33643","monocyte"
"33644","monocyte"
"33645","monocyte"
"33646","monocyte"
"33647","monocyte"
"33648","monocyte"
"33649","monocyte"
"33650","monocyte"
"33651","monocyte"
"33652","monocyte"
"33653","monocyte"
"33654","monocyte"
"33655","monocyte"
"33656","monocyte"
"33657","monocyte"
"33658","monocyte"
"33659","monocyte"
"33660","monocyte"
"33661","monocyte"
"33662","monocyte"
"33663","monocyte"
"33664","monocyte"
"33665","monocyte"
"33666","monocyte"
"33667","monocyte"
"33668","monocyte"
"33669","monocyte"
"33670","monocyte"
"33671","monocyte"
"33672","monocyte"
"33673","monocyte"
"33674","monocyte"
"33675","monocyte"
"33676","monocyte"
"33677","monocyte"
"33678","monocyte"
"33679","monocyte"
"33680","monocyte"
"33681","monocyte"
"33682","monocyte"
"33683","monocyte"
"33684","monocyte"
"33685","monocyte"
"33686","monocyte"
"33687","monocyte"
"33688","monocyte"
"33689","monocyte"
"33690","monocyte"
"33691","monocyte"
"33692","monocyte"
"33693","monocyte"
"33694","monocyte"
"33695","monocyte"
"33696","monocyte"
"33697","monocyte"
"33698","monocyte"
"33699","monocyte"
"33700","monocyte"
"33701","monocyte"
"33702","monocyte"
"33703","monocyte"
"33704","monocyte"
"33705","monocyte"
"33706","monocyte"
"33707","monocyte"
"33708","monocyte"
"33709","monocyte"
"33710","monocyte"
"33711","monocyte"
"33712","monocyte"
"33713","monocyte"
"33714","monocyte"
"33715","monocyte"
"33716","monocyte"
"33717","monocyte"
"33718","monocyte"
"33719","monocyte"
"33720","monocyte"
"33721","monocyte"
"33722","monocyte"
"33723","monocyte"
"33724","monocyte"
"33725","monocyte"
"33726","monocyte"
"33727","monocyte"
"33728","monocyte"
"33729","monocyte"
"33730","monocyte"
"33731","monocyte"
"33732","monocyte"
"33733","monocyte"
"33734","monocyte"
"33735","monocyte"
"33736","monocyte"
"33737","monocyte"
"33738","monocyte"
"33739","monocyte"
"33740","monocyte"
"33741","monocyte"
"33742","monocyte"
"33743","monocyte"
"33744","monocyte"
"33745","monocyte"
"33746","monocyte"
"33747","monocyte"
"33748","monocyte"
"33749","monocyte"
"33750","monocyte"
"33751","monocyte"
"33752","monocyte"
"33753","monocyte"
"33754","monocyte"
"33755","monocyte"
"33756","monocyte"
"33757","monocyte"
"33758","monocyte"
"33759","monocyte"
"33760","monocyte"
"33761","monocyte"
"33762","monocyte"
"33763","monocyte"
"33764","monocyte"
"33765","monocyte"
"33766","monocyte"
"33767","monocyte"
"33768","monocyte"
"33769","monocyte"
"33770","monocyte"
"33771","monocyte"
"33772","monocyte"
"33773","monocyte"
"33774","monocyte"
"33775","monocyte"
"33776","monocyte"
"33777","monocyte"
"33778","monocyte"
"33779","monocyte"
"33780","monocyte"
"33781","monocyte"
"33782","monocyte"
"33783","monocyte"
"33784","monocyte"
"33785","monocyte"
"33786","monocyte"
"33787","monocyte"
"33788","monocyte"
"33789","monocyte"
"33790","monocyte"
"33791","monocyte"
"33792","monocyte"
"33793","monocyte"
"33794","monocyte"
"33795","monocyte"
"33796","monocyte"
"33797","monocyte"
"33798","monocyte"
"33799","monocyte"
"33800","monocyte"
"33801","monocyte"
"33802","monocyte"
"33803","monocyte"
"33804","monocyte"
"33805","monocyte"
"33806","monocyte"
"33807","monocyte"
"33808","monocyte"
"33809","monocyte"
"33810","monocyte"
"33811","monocyte"
"33812","monocyte"
"33813","monocyte"
"33814","monocyte"
"33815","monocyte"
"33816","monocyte"
"33817","monocyte"
"33818","monocyte"
"33819","monocyte"
"33820","monocyte"
"33821","monocyte"
"33822","monocyte"
"33823","monocyte"
"33824","monocyte"
"33825","monocyte"
"33826","monocyte"
"33827","monocyte"
"33828","monocyte"
"33829","monocyte"
"33830","monocyte"
"33831","monocyte"
"33832","monocyte"
"33833","monocyte"
"33834","monocyte"
"33835","monocyte"
"33836","monocyte"
"33837","monocyte"
"33838","monocyte"
"33839","monocyte"
"33840","monocyte"
"33841","monocyte"
"33842","monocyte"
"33843","monocyte"
"33844","monocyte"
"33845","monocyte"
"33846","monocyte"
"33847","monocyte"
"33848","monocyte"
"33849","monocyte"
"33850","monocyte"
"33851","monocyte"
"33852","monocyte"
"33853","monocyte"
"33854","monocyte"
"33855","monocyte"
"33856","monocyte"
"33857","monocyte"
"33858","monocyte"
"33859","monocyte"
"33860","monocyte"
"33861","monocyte"
"33862","monocyte"
"33863","monocyte"
"33864","monocyte"
"33865","monocyte"
"33866","monocyte"
"33867","monocyte"
"33868","monocyte"
"33869","monocyte"
"33870","monocyte"
"33871","monocyte"
"33872","monocyte"
"33873","monocyte"
"33874","monocyte"
"33875","monocyte"
"33876","monocyte"
"33877","monocyte"
"33878","monocyte"
"33879","monocyte"
"33880","monocyte"
"33881","monocyte"
"33882","monocyte"
"33883","monocyte"
"33884","monocyte"
"33885","monocyte"
"33886","monocyte"
"33887","monocyte"
"33888","monocyte"
"33889","monocyte"
"33890","monocyte"
"33891","monocyte"
"33892","monocyte"
"33893","monocyte"
"33894","monocyte"
"33895","monocyte"
"33896","monocyte"
"33897","monocyte"
"33898","monocyte"
"33899","monocyte"
"33900","monocyte"
"33901","monocyte"
"33902","monocyte"
"33903","monocyte"
"33904","monocyte"
"33905","monocyte"
"33906","monocyte"
"33907","monocyte"
"33908","monocyte"
"33909","monocyte"
"33910","monocyte"
"33911","monocyte"
"33912","monocyte"
"33913","monocyte"
"33914","monocyte"
"33915","monocyte"
"33916","monocyte"
"33917","monocyte"
"33918","monocyte"
"33919","monocyte"
"33920","monocyte"
"33921","monocyte"
"33922","monocyte"
"33923","monocyte"
"33924","monocyte"
"33925","monocyte"
"33926","monocyte"
"33927","monocyte"
"33928","monocyte"
"33929","monocyte"
"33930","monocyte"
"33931","monocyte"
"33932","monocyte"
"33933","monocyte"
"33934","monocyte"
"33935","monocyte"
"33936","monocyte"
"33937","monocyte"
"33938","monocyte"
"33939","monocyte"
"33940","monocyte"
"33941","monocyte"
"33942","monocyte"
"33943","monocyte"
"33944","monocyte"
"33945","monocyte"
"33946","monocyte"
"33947","monocyte"
"33948","monocyte"
"33949","monocyte"
"33950","monocyte"
"33951","monocyte"
"33952","monocyte"
"33953","monocyte"
"33954","monocyte"
"33955","monocyte"
"33956","monocyte"
"33957","monocyte"
"33958","monocyte"
"33959","monocyte"
"33960","monocyte"
"33961","monocyte"
"33962","monocyte"
"33963","monocyte"
"33964","monocyte"
"33965","monocyte"
"33966","monocyte"
"33967","monocyte"
"33968","monocyte"
"33969","monocyte"
"33970","monocyte"
"33971","monocyte"
"33972","monocyte"
"33973","monocyte"
"33974","monocyte"
"33975","monocyte"
"33976","monocyte"
"33977","monocyte"
"33978","monocyte"
"33979","monocyte"
"33980","monocyte"
"33981","monocyte"
"33982","monocyte"
"33983","monocyte"
"33984","monocyte"
"33985","monocyte"
"33986","monocyte"
"33987","monocyte"
"33988","monocyte"
"33989","monocyte"
"33990","monocyte"
"33991","monocyte"
"33992","monocyte"
"33993","monocyte"
"33994","monocyte"
"33995","monocyte"
"33996","monocyte"
"33997","monocyte"
"33998","monocyte"
"33999","monocyte"
"34000","monocyte"
"34001","monocyte"
"34002","monocyte"
"34003","monocyte"
"34004","monocyte"
"34005","monocyte"
"34006","monocyte"
"34007","monocyte"
"34008","monocyte"
"34009","monocyte"
"34010","monocyte"
"34011","monocyte"
"34012","monocyte"
"34013","monocyte"
"34014","monocyte"
"34015","monocyte"
"34016","monocyte"
"34017","monocyte"
"34018","monocyte"
"34019","monocyte"
"34020","monocyte"
"34021","monocyte"
"34022","monocyte"
"34023","monocyte"
"34024","monocyte"
"34025","monocyte"
"34026","monocyte"
"34027","monocyte"
"34028","monocyte"
"34029","monocyte"
"34030","monocyte"
"34031","monocyte"
"34032","monocyte"
"34033","monocyte"
"34034","monocyte"
"34035","monocyte"
"34036","monocyte"
"34037","monocyte"
"34038","monocyte"
"34039","monocyte"
"34040","monocyte"
"34041","monocyte"
"34042","monocyte"
"34043","monocyte"
"34044","monocyte"
"34045","monocyte"
"34046","monocyte"
"34047","monocyte"
"34048","monocyte"
"34049","monocyte"
"34050","monocyte"
"34051","monocyte"
"34052","monocyte"
"34053","monocyte"
"34054","monocyte"
"34055","monocyte"
"34056","monocyte"
"34057","monocyte"
"34058","monocyte"
"34059","monocyte"
"34060","monocyte"
"34061","monocyte"
"34062","monocyte"
"34063","monocyte"
"34064","monocyte"
"34065","monocyte"
"34066","monocyte"
"34067","monocyte"
"34068","monocyte"
"34069","monocyte"
"34070","monocyte"
"34071","monocyte"
"34072","monocyte"
"34073","monocyte"
"34074","monocyte"
"34075","monocyte"
"34076","monocyte"
"34077","monocyte"
"34078","monocyte"
"34079","monocyte"
"34080","monocyte"
"34081","monocyte"
"34082","monocyte"
"34083","monocyte"
"34084","monocyte"
"34085","monocyte"
"34086","monocyte"
"34087","monocyte"
"34088","monocyte"
"34089","monocyte"
"34090","monocyte"
"34091","monocyte"
"34092","monocyte"
"34093","monocyte"
"34094","monocyte"
"34095","monocyte"
"34096","monocyte"
"34097","monocyte"
"34098","monocyte"
"34099","monocyte"
"34100","monocyte"
"34101","monocyte"
"34102","monocyte"
"34103","monocyte"
"34104","monocyte"
"34105","monocyte"
"34106","monocyte"
"34107","monocyte"
"34108","monocyte"
"34109","monocyte"
"34110","monocyte"
"34111","monocyte"
"34112","monocyte"
"34113","monocyte"
"34114","monocyte"
"34115","monocyte"
"34116","monocyte"
"34117","monocyte"
"34118","monocyte"
"34119","monocyte"
"34120","monocyte"
"34121","monocyte"
"34122","monocyte"
"34123","monocyte"
"34124","monocyte"
"34125","monocyte"
"34126","monocyte"
"34127","monocyte"
"34128","monocyte"
"34129","monocyte"
"34130","monocyte"
"34131","monocyte"
"34132","monocyte"
"34133","monocyte"
"34134","monocyte"
"34135","monocyte"
"34136","monocyte"
"34137","monocyte"
"34138","monocyte"
"34139","monocyte"
"34140","monocyte"
"34141","monocyte"
"34142","monocyte"
"34143","monocyte"
"34144","monocyte"
"34145","monocyte"
"34146","monocyte"
"34147","monocyte"
"34148","monocyte"
"34149","monocyte"
"34150","monocyte"
"34151","monocyte"
"34152","monocyte"
"34153","monocyte"
"34154","monocyte"
"34155","monocyte"
"34156","monocyte"
"34157","monocyte"
"34158","monocyte"
"34159","monocyte"
"34160","monocyte"
"34161","monocyte"
"34162","monocyte"
"34163","monocyte"
"34164","monocyte"
"34165","monocyte"
"34166","monocyte"
"34167","monocyte"
"34168","monocyte"
"34169","monocyte"
"34170","monocyte"
"34171","monocyte"
"34172","monocyte"
"34173","monocyte"
"34174","monocyte"
"34175","monocyte"
"34176","monocyte"
"34177","monocyte"
"34178","monocyte"
"34179","monocyte"
"34180","monocyte"
"34181","monocyte"
"34182","monocyte"
"34183","monocyte"
"34184","monocyte"
"34185","monocyte"
"34186","monocyte"
"34187","monocyte"
"34188","monocyte"
